trip_id,sec,lat,lon
4,30208.0,34.270012082732265,135.40085856650867
4,30209.0,34.27004692133434,135.4009637032532
4,30210.0,34.27008175993642,135.40106883999775
4,30211.0,34.27011659853849,135.40117397674226
4,30212.0,34.270147739907756,135.40128058353906
4,30213.0,34.27017121705391,135.4013902376984
4,30214.0,34.27019469420006,135.40149989185772
4,30215.0,34.27021817134621,135.40160954601703
4,30216.0,34.27024164849236,135.40171920017636
4,30217.0,34.27026512563851,135.40182885433566
4,30218.0,34.27028860278466,135.401938508495
4,30219.0,34.27031207993082,135.4020481626543
4,30220.0,34.27033555707697,135.40215781681363
4,30221.0,34.27035903422312,135.40226747097293
4,30222.0,34.27038251136927,135.40237712513226
4,30223.0,34.27040598851542,135.4024867792916
4,30224.0,34.27042946566157,135.4025964334509
4,30225.0,34.27045294280772,135.40270608761023
4,30226.0,34.27047641995387,135.40281574176953
4,30227.0,34.270499897100024,135.40292539592886
4,30228.0,34.27052337424618,135.40303505008816
4,30229.0,34.27054685139233,135.4031447042475
4,30230.0,34.27057032853848,135.4032543584068
4,30231.0,34.27059380568463,135.40336401256613
4,30232.0,34.270617282830784,135.40347366672546
4,30233.0,34.270640759976935,135.40358332088476
4,30234.0,34.270664237123086,135.4036929750441
4,30235.0,34.270687714269236,135.4038026292034
4,30236.0,34.270711191415394,135.40391228336273
4,30237.0,34.270734668561545,135.40402193752203
4,30238.0,34.270758145707696,135.40413159168136
4,30239.0,34.270781622853846,135.40424124584067
4,30240.0,34.2708051,135.4043509
4,30300.0,34.2708051,135.4043509
4,30301.0,34.27085488941354,135.4045902435806
